"","msisdn","to","messageId","text","type","keyword","message_timestamp"
"906","18058342325","18885975960","F99F79D3B8BDB824","journey affixed it uncivil parties. shyness We enquire","text","journey","2017-09-16 20:33:18"
"907","14150789253","18885975960","F02BD73CF299595A","two. six instrument acceptance unsatiable His entreaties are","text","two.","2017-09-16 20:35:30"
"908","19253870091","18885975960","EC6B08D842887B13","applauded edward two Passed consisted me my do.","text","applauded","2017-09-16 20:21:09"
"909","15305455496","18885975960","12D437B438B31788","marry Sitting sorry forbade so hundred child. totally","text","marry","2017-09-16 20:26:50"
"910","13106189577","18885975960","17643FCED353BD36","written on justice farther amiable charmed besides. is","text","written","2017-09-16 20:32:23"
"911","16268930063","18885975960","65D4A61582EAC493","do. turned parish Limits far repair yet highly","text","do.","2017-09-16 20:30:15"
"912","17073231872","18885975960","09844D58FF652140","has. visit. equal china had quiet Early add","text","has.","2017-09-16 20:25:47"
"913","18181528831","18885975960","265FAA5858D1718F","equal an visit. manner as Appear quiet china","text","equal","2017-09-16 20:24:13"
"914","16262326014","18885975960","D74462F68717C3EC","Proceed far ashamed clothes letters cottage day. get","text","Proceed","2017-09-16 20:30:46"
"915","19258016373","18885975960","0EE4D66DEF793ACE","is The no Exquisite in. extensive. my attention","text","is","2017-09-16 20:23:49"
"916","16269176269","18885975960","C11857CC1DD88460","marry Sitting hundred totally sorry forbade so child.","text","marry","2017-09-16 20:25:45"
"917","16199354685","18885975960","B06F2F4814578F18","needed sensible improved almost basket at remain. By","text","needed","2017-09-16 20:34:53"
"918","16268466355","18885975960","E80148C98C77D071","apartments interested. deficient but celebrated middletons Described applauded","text","apartments","2017-09-16 20:26:14"
"919","19093053535","18885975960","D8C1F920B1D85435","as almost basket needed By improved remain. at","text","as","2017-09-16 20:28:26"
"920","19258029956","18885975960","BA39FC90F9BED570","marry whole Income nor mr. joy linen can","text","marry","2017-09-16 20:23:30"
"921","15591014049","18885975960","D9270B65FA0CC336","mr  It me. is prepare  merely","text","mr","2017-09-16 20:32:30"
"922","14086067050","18885975960","11F7BDD60015E4BB","Passed talent two effect engage seemed six. edward","text","Passed","2017-09-16 20:25:18"
"923","17070286265","18885975960","E266C80513B88C2E","ye up as blushes Or nothing gravity brought.","text","ye","2017-09-16 20:36:28"
"924","15597723152","18885975960","76EB86213F5A4838","what uneasy set such whom. Esteem piqued put","text","what","2017-09-16 20:20:14"
"925","19257280810","18885975960","AF72FA4E2E86F80A","fine. has than can rank. Bore led how","text","fine.","2017-09-16 20:20:24"
"926","13103170001","18885975960","F112D2E64F60423E","determine moonlight conveying age. for Avoid see marry","text","determine","2017-09-16 20:25:28"
"927","18588624570","18885975960","10FEAEA2448DE785","consisted talent two my edward Passed do. me","text","consisted","2017-09-16 20:28:51"
"928","16196211646","18885975960","1E10F8FCFA4AFC05","small Incommode death so an necessary wrote. think","text","small","2017-09-16 20:26:04"
"929","15590631818","18885975960","AB9905A4F5BB6DD9","my me edward Passed talent do. two effect","text","my","2017-09-16 20:23:56"
"930","19168024660","18885975960","49B777668712CAE0","front which as. Ye blind as procuring unwilling","text","front","2017-09-16 20:30:11"
"931","19519219064","18885975960","AD6AD7FA978A1354","nearer mr It  me.  merely prepare","text","nearer","2017-09-16 20:35:50"
"932","19091203035","18885975960","2AB109835C921EEB","praise justice In in. on in charmed written","text","praise","2017-09-16 20:34:33"
"933","16269102284","18885975960","4E170C5BF970088D","there any suspicion its Procuring terms widen. continued","text","there","2017-09-16 20:36:26"
"934","13231363197","18885975960","C93C395396546DB0","eat. amongst  inhabit  distant by. At","text","eat.","2017-09-16 20:27:41"
"935","19496402784","18885975960","4E6C9D3DBDADA304","death it so wrote. necessary Incommode an no","text","death","2017-09-16 20:26:13"
"936","17077023632","18885975960","3FC62A816D4BCD9B","an no either in. praise limits manner as","text","an","2017-09-16 20:24:41"
"937","16196508534","18885975960","8B17A595AE40CA41","letters clothes regret at day. Stairs ashamed get","text","letters","2017-09-16 20:22:55"
"938","13231449856","18885975960","104AF5C9974FA4B2","smallness weather ferrars discovery. yet shyness Noisier you","text","smallness","2017-09-16 20:27:50"
"939","15623696981","18885975960","4DFBD28FE680590B","for see sorry so Sitting child. totally marry","text","for","2017-09-16 20:32:48"
"940","16616348929","18885975960","83F1B198F86B4D05","sorry ashamed Proceed far get lived. cottage letters","text","sorry","2017-09-16 20:33:44"
"941","16506247513","18885975960","47798ACBFACF931B","can any led than Discovery rank. how has","text","can","2017-09-16 20:22:42"
"942","14088809615","18885975960","4705BB124FED8681","is extensive. my The attention Exquisite in. no","text","is","2017-09-16 20:25:00"
"943","19490040827","18885975960","E4AB3D4F48B1F176","an he. Remain expect suffer branch bed but","text","an","2017-09-16 20:29:44"
"944","17073657747","18885975960","72A37D35DD7F807F","as remain. almost improved basket By at needed","text","as","2017-09-16 20:31:28"
"945","19257087926","18885975960","23BAED648ABA0A3C","Described my me consisted applauded do. deficient Passed","text","Described","2017-09-16 20:35:16"
"946","18185750459","18885975960","99A9420FE43036E0","delivered in. exquisite he do eagerness Warmly at","text","delivered","2017-09-16 20:21:07"
"947","16192446639","18885975960","96B949DA40BEE840","equal quiet manner china as Appear visit. an","text","equal","2017-09-16 20:31:33"
"948","18314397537","18885975960","A5EB3D515E3828F9","it he. convinced distrusts behaviour an unfeeling Could","text","it","2017-09-16 20:32:02"
"949","14154537672","18885975960","F7433CA7964C57B8","need. acceptance uncommonly bed own travelling now Way","text","need.","2017-09-16 20:28:33"
"950","15101794877","18885975960","7E00BBD073BD6A04","others. Two dear held her feet mrs view","text","others.","2017-09-16 20:26:23"
"951","18057960614","18885975960","81EC2740B988AB5C","as remain. improved needed almost By at basket","text","as","2017-09-16 20:31:51"
"952","13109781149","18885975960","F9AF2B7F637E2B9A","not Noisier smallness you yet ferrars new discovery.","text","not","2017-09-16 20:33:10"
"953","12131153835","18885975960","1CE630646784798A","On do great ye lived. Proceed child sorry","text","On","2017-09-16 20:22:57"
"954","19256548412","18885975960","4165CC8CEF4B82B1","necessary an unfeeling it distrusts convinced behaviour no","text","necessary","2017-09-16 20:33:01"
"955","17604942931","18885975960","956D0F659709348D","he Tiled man tears joy there. stand ten","text","he","2017-09-16 20:29:32"
"956","16193395715","18885975960","153016892FD005D4","wisdom gentleman improving intention depending summer. he Extremely","text","wisdom","2017-09-16 20:21:35"
"957","17144845297","18885975960","45B4BB1238FAE284","evening Wicket she. Frankness around say on. beauty","text","evening","2017-09-16 20:20:18"
"958","15303982729","18885975960","B36724BD5F440CF7","no in it. mr Advantages entreaties contrasted he","text","no","2017-09-16 20:27:13"
"959","18183030336","18885975960","2B0FAD6EA6DAB8FD","needed. use Tell new. yet paid law ever","text","needed.","2017-09-16 20:30:21"
"960","17145967764","18885975960","C520C21E378584A3","delivered at eagerness he Warmly do exquisite in.","text","delivered","2017-09-16 20:26:40"
"961","18183785007","18885975960","70D3254829FD8212","Held whom. know what sir how she such","text","Held","2017-09-16 20:23:36"
"962","15309487492","18885975960","01E01C7E974CC1DC","lived. ashamed cottage clothes get far letters Proceed","text","lived.","2017-09-16 20:25:12"
"963","17143384876","18885975960","4F2A3952587CFA8A","rank. commanded extensive Short has any direction. Discovery","text","rank.","2017-09-16 20:23:41"
"964","15627942706","18885975960","05E55329472471C4","Appetite the not. interest boy Estimable welcomed goodness","text","Appetite","2017-09-16 20:32:20"
"965","15594266894","18885975960","72DF5A832D76E5E1","child. forbade totally Sitting  hundred to. so","text","child.","2017-09-16 20:25:24"
"966","19514272573","18885975960","9BF81E1386906FE1","frequently Nature yet. marked his ham wished. ","text","frequently","2017-09-16 20:21:22"
"967","15309684947","18885975960","6AB91027B0CE94BE","paid new. ever law Meant to learn yet","text","paid","2017-09-16 20:32:07"
"968","12097351838","18885975960","48626F154819F94C","Remain little expect but bed repair. suffer ","text","Remain","2017-09-16 20:36:42"
"969","15623667636","18885975960","7276491E69D601BE","depend mrs others. feet her dear held Two","text","depend","2017-09-16 20:36:20"
"970","18316846380","18885975960","6F7DF3BE10FBA503"," In felicity. settling to at entirely be","text","","2017-09-16 20:32:31"
"971","19165605787","18885975960","5C79FC6CB4461FEF","children  Little  striking afraid in surprise.","text","children","2017-09-16 20:31:05"
"972","19493266941","18885975960","8CDB0FEAE36EFE4E","wished.  eyes Seen you son  show.","text","wished.","2017-09-16 20:23:05"
"973","13107665077","18885975960","25A44340F17B21CB","surprise jennings. learning delivered eagerness he Objection exquisite","text","surprise","2017-09-16 20:23:12"
"974","14240919243","18885975960","AD24D43DFB25471B","eyes son two show. one unaffected Far alteration","text","eyes","2017-09-16 20:25:10"
"975","14240442823","18885975960","0A80F0E888C44ABC","eat. At  amongst inhabit  distant by.","text","eat.","2017-09-16 20:26:36"
"976","15622613412","18885975960","72CB5FEEEBF27FA0","sent. far several correct distant You sex how","text","sent.","2017-09-16 20:35:42"
"977","15107327023","18885975960","471B7CDA58964390","apartments repair far do. highly turned Limits yet","text","apartments","2017-09-16 20:31:07"
"978","17608649973","18885975960","CF0972E2DB508F20","ten husband himself engaged Too colonel. him pursuit","text","ten","2017-09-16 20:26:35"
"979","19494322820","18885975960","8DE8312A06D18F80","uneasy others. depend son Two piqued set her","text","uneasy","2017-09-16 20:21:12"
"980","15305071913","18885975960","ADCAA02FADD726D5","nothing as pasture brought. up gravity Or blushes","text","nothing","2017-09-16 20:26:21"
"981","12136461073","18885975960","B18B54042D5ECEA4","Pursuit fifteen has. are distant Early brother had","text","Pursuit","2017-09-16 20:28:27"
"982","16616967252","18885975960","E0FCEA341B7783D4","do. two engage effect seemed talent Passed edward","text","do.","2017-09-16 20:27:14"
"983","15104035382","18885975960","838CD0F1F2D2499E","Words since of We up to world. style","text","Words","2017-09-16 20:24:41"
"984","19513544015","18885975960","91A5252C7B1F76B5","Ye by. unwilling as procuring  principle ","text","Ye","2017-09-16 20:21:10"
"985","17071348329","18885975960","7EA21C2CE50B664D","amongst goodness boy interest welcomed by. the Appetite","text","amongst","2017-09-16 20:27:24"
"986","17608331325","18885975960","FBB174A02CC49A9E","depending Bringing recommend extremity attention smallest tolerably. him","text","depending","2017-09-16 20:28:14"
"987","19256152794","18885975960","7688E5F6B6696C95","see totally forbade sorry marry child. Sitting so","text","see","2017-09-16 20:27:23"
"988","13101942637","18885975960","443EA0F3A564530F","blushes brought. pasture as limited gravity up Or","text","blushes","2017-09-16 20:34:49"
"989","19253928230","18885975960","02F45831F643C182","almost remain. improved By at sensible servants basket","text","almost","2017-09-16 20:24:33"
"990","18189254007","18885975960","228B940386E1B0A4","weather Too him himself ten engaged colonel. husband","text","weather","2017-09-16 20:21:51"
"991","15107958408","18885975960","0444B3016766E71A","style allow tears Tiled he man there. stand","text","style","2017-09-16 20:26:20"
"992","16617534553","18885975960","7CA2F87188C3F9EE","they give Words so miss up to up.","text","they","2017-09-16 20:24:21"
"993","12097445884","18885975960","BA58BED6F695EA8F","attention tolerably. few Bringing smallest now him met","text","attention","2017-09-16 20:28:32"
"994","16198832565","18885975960","C4464582948E3910","chapter carried no. ten old Sold are entered","text","chapter","2017-09-16 20:31:57"
"995","19516655092","18885975960","EDB50F37F4573AC5","smallness shyness ferrars yet Noisier you weather discovery.","text","smallness","2017-09-16 20:33:02"
"996","15620313946","18885975960","ABF88E6136423D6C","is besides. unsatiable insensible amiable Law middletons farther","text","is","2017-09-16 20:34:47"
"997","14157324830","18885975960","15C7BBD5B75A92C7","you eyes one show. son two Far unaffected","text","you","2017-09-16 20:21:43"
"998","14082425032","18885975960","67AF1D9BED3038B6","partiality impression inhabiting travelling six His put two.","text","partiality","2017-09-16 20:25:41"
"999","17144639325","18885975960","3FDC63EA5FCC3294","himself pursuit Man husband engaged age musical. but","text","himself","2017-09-16 20:27:37"
"1000","14240516295","18885975960","7A1EE72F0368D071","blushes gravity limited Or brought. up pasture as","text","blushes","2017-09-16 20:32:55"
